"day","month","year","Collection_Location","Sample_ID","sampleid"
"8","Jun","2018","Seal Island","Pv18-0946","Pv18-0946"
"8","Jun","2018","Seal Island","Pv18-0947","Pv18-0947"
"8","Jun","2018","Seal Island","Pv18-0948","Pv18-0948"
"8","Jun","2018","Seal Island","Pv18-0949","Pv18-0949"
"8","Jun","2018","Seal Island","Pv18-0950","Pv18-0950"
"8","Jun","2018","Seal Island","Pv18-0951","Pv18-0951"
"8","Jun","2018","Seal Island","Pv18-0952","Pv18-0952"
"8","Jun","2018","Seal Island","Pv18-0953","Pv18-0953"
"19","Jun","2018","Red Salmon Slough","Pv18-0954","Pv18-0954"
"19","Jun","2018","Red Salmon Slough","Pv18-0955","Pv18-0955"
"19","Jun","2018","Seal Beach","Pv18-0956","Pv18-0956"
"19","Jun","2018","Seal Beach","Pv18-0957","Pv18-0957"
"19","Jun","2018","Seal Beach","Pv18-0958","Pv18-0958"
"19","Jun","2018","Seal Beach","Pv18-0959","Pv18-0959"
"19","Jun","2018","Seal Beach","Pv18-0960","Pv18-0960"
"19","Jun","2018","Seal Beach","Pv18-0961","Pv18-0961"
"29","Jun","2018","Red Salmon Slough","Pv18-0962","Pv18-0962"
"29","Jun","2018","Seal Beach","Pv18-0963","Pv18-0963"
"29","Jun","2018","Seal Beach","Pv18-0964","Pv18-0964"
"29","Jun","2018","Seal Beach","Pv18-0965","Pv18-0965"
"29","Jun","2018","Seal Beach","Pv18-0966","Pv18-0966"
"29","Jun","2018","Seal Beach","Pv18-0967","Pv18-0967"
"29","Jun","2018","Seal Beach","Pv18-0968","Pv18-0968"
"29","Jun","2018","Seal Beach","Pv18-0969","Pv18-0969"
"29","Jun","2018","Seal Beach","Pv18-0970","Pv18-0970"
"29","Jun","2018","Seal Beach","Pv18-0971","Pv18-0971"
"29","Jun","2018","Seal Beach","Pv18-0972","Pv18-0972"
"29","Jun","2018","Seal Beach","Pv18-0973","Pv18-0973"
"29","Jun","2018","Seal Beach","Pv18-0974","Pv18-0974"
"29","Jun","2018","Seal Beach","Pv18-0975","Pv18-0975"
"29","Jun","2018","Seal Beach","Pv18-0976","Pv18-0976"
"29","Jun","2018","Seal Beach","Pv18-0977","Pv18-0977"
"29","Jun","2018","Seal Beach","Pv18-0978","Pv18-0978"
"29","Jun","2018","Seal Beach","Pv18-0979","Pv18-0979"
"29","Jun","2018","Seal Beach","Pv18-0980","Pv18-0980"
"29","Jun","2018","Seal Beach","Pv18-0981","Pv18-0981"
"29","Jun","2018","Seal Beach","Pv18-0982","Pv18-0982"
"29","Jun","2018","Seal Beach","Pv18-0983","Pv18-0983"
"29","Jun","2018","Seal Beach","Pv18-0984","Pv18-0984"
"29","Jun","2018","Seal Beach","Pv18-0985","Pv18-0985"
"29","Jun","2018","Seal Beach","Pv18-0986","Pv18-0986"
"29","Jun","2018","Seal Beach","Pv18-0987","Pv18-0987"
"29","Jun","2018","Seal Beach","Pv18-0988","Pv18-0988"
"29","Jun","2018","Seal Beach","Pv18-0989","Pv18-0989"
"29","Jun","2018","Seal Beach","Pv18-0990","Pv18-0990"
"29","Jun","2018","Seal Beach","Pv18-0991","Pv18-0991"
"12","Oct","2018","Commencement Bay","Pv18-0992","18QY0013"
"12","Oct","2018","Commencement Bay","Pv18-0993","18QY0014"
"12","Oct","2018","Commencement Bay","Pv18-0994","18QY0015"
"12","Oct","2018","Commencement Bay","Pv18-0995","Pv18-0995"
"12","Oct","2018","Commencement Bay","Pv18-0996","18QY0016"
"12","Oct","2018","Commencement Bay","Pv18-0997","18QY0017"
"12","Oct","2018","Commencement Bay","Pv18-0998","18QY0018"
"12","Oct","2018","Commencement Bay","Pv18-0999","18QY0019"
"12","Oct","2018","Commencement Bay","Pv18-1000","18QY0020"
"12","Oct","2018","Commencement Bay","Pv18-1001","18QY0021"
"12","Oct","2018","Commencement Bay","Pv18-1002","18QY0022"
"12","Oct","2018","Commencement Bay","Pv18-1003","18QY0023"
"12","Oct","2018","Commencement Bay","Pv18-1004","18QY0024"
"12","Oct","2018","Commencement Bay","Pv18-1005","18QY0025"
"12","Oct","2018","Commencement Bay","Pv18-1006","18QY0026"
"12","Oct","2018","Commencement Bay","Pv18-1007","18QY0027"
"12","Oct","2018","Commencement Bay","Pv18-1008","18QY0028"
"12","Oct","2018","Commencement Bay","Pv18-1009","18QY0029"
"12","Oct","2018","Commencement Bay","Pv18-1010","18QY0030"
"12","Oct","2018","Commencement Bay","Pv18-1011","18QY0031"
"12","Oct","2018","Commencement Bay","Pv18-1012","18QY0032"
"12","Oct","2018","Commencement Bay","Pv18-1013","18QY0033"
"12","Oct","2018","Commencement Bay","Pv18-1014","18QY0034"
"12","Oct","2018","Commencement Bay","Pv18-1015","18QY0035"
"12","Oct","2018","Commencement Bay","Pv18-1016","18QY0036"
"12","Oct","2018","Commencement Bay","Pv18-1017","18QY0037"
"12","Oct","2018","Commencement Bay","Pv18-1018","18QY0038"
"12","Oct","2018","Commencement Bay","Pv18-1019","18QY0039"
"12","Oct","2018","Commencement Bay","Pv18-1020","18QY0040"
"12","Oct","2018","Commencement Bay","Pv18-1021","18QY0041"
"12","Oct","2018","Commencement Bay","Pv18-1022","18QY0042"
"12","Oct","2018","Commencement Bay","Pv18-1023","18QY0043"
"12","Oct","2018","Commencement Bay","Pv18-1024","18QY0044"
"12","Oct","2018","Commencement Bay","Pv18-1025","18QY0045"
"12","Oct","2018","Commencement Bay","Pv18-1026","18QY0046"
"12","Oct","2018","Commencement Bay","Pv18-1027","18QY0047"
"12","Oct","2018","Commencement Bay","Pv18-1028","18QY0048"
"12","Oct","2018","Commencement Bay","Pv18-1029","18QY0049"
"12","Oct","2018","Commencement Bay","Pv18-1030","18QY0050"
"12","Oct","2018","Commencement Bay","Pv18-1031","18QY0051"
"12","Oct","2018","Commencement Bay","Pv18-1032","18QY0052"
"12","Oct","2018","Commencement Bay","Pv18-1033","18QY0053"
"12","Oct","2018","Commencement Bay","Pv18-1034","18QY0054"
"12","Oct","2018","Commencement Bay","Pv18-1035","18QY0055"
"12","Oct","2018","Commencement Bay","Pv18-1036","18QY0056"
"12","Oct","2018","Commencement Bay","Pv18-1037","18QY0057"
"12","Oct","2018","Commencement Bay","Pv18-1038","18QY0058"
"12","Oct","2018","Commencement Bay","Pv18-1039","18QY0059"
"12","Oct","2018","Commencement Bay","Pv18-1040","18QY0060"
"12","Oct","2018","Commencement Bay","Pv18-1041","18QY0061"
"12","Oct","2018","Commencement Bay","Pv18-1042","18QY0062"
"12","Oct","2018","Commencement Bay","Pv18-1043","18QY0063"
"12","Oct","2018","Commencement Bay","Pv18-1044","18QY0064"
"12","Oct","2018","Commencement Bay","Pv18-1045","18QY0065"
"12","Oct","2018","Commencement Bay","Pv18-1046","18QY0066"
"12","Oct","2018","Commencement Bay","Pv18-1047","18QY0067"
"12","Oct","2018","Commencement Bay","Pv18-1048","18QY0068"
"12","Oct","2018","Commencement Bay","Pv18-1049","18QY0069"
"12","Oct","2018","Commencement Bay","Pv18-1050","18QY0070"
"12","Oct","2018","Commencement Bay","Pv18-1051","18QY0071"
"12","Oct","2018","Commencement Bay","Pv18-1052","18QY0072"
"12","Oct","2018","Cutts Island","Pv18-1053","18QY0073"
"12","Oct","2018","Cutts Island","Pv18-1054","18QY0074"
"12","Oct","2018","Cutts Island","Pv18-1055","18QY0075"
"12","Oct","2018","Cutts Island","Pv18-1056","18QY0076"
"12","Oct","2018","Cutts Island","Pv18-1057","18QY0077"
"12","Oct","2018","Cutts Island","Pv18-1058","18QY0078"
"12","Oct","2018","Cutts Island","Pv18-1059","18QY0079"
"12","Oct","2018","Cutts Island","Pv18-1060","18QY0080"
"12","Oct","2018","Cutts Island","Pv18-1061","18QY0081"
"12","Oct","2018","Cutts Island","Pv18-1062","18QY0082"
"12","Oct","2018","Cutts Island","Pv18-1063","18QY0083"
"12","Oct","2018","Cutts Island","Pv18-1064","18QY0084"
"12","Oct","2018","Cutts Island","Pv18-1065","18QY0085"
"12","Oct","2018","Cutts Island","Pv18-1066","18QY0086"
"12","Oct","2018","Cutts Island","Pv18-1067","18QY0087"
"12","Oct","2018","Cutts Island","Pv18-1068","18QY0088"
"12","Oct","2018","Cutts Island","Pv18-1069","18QY0089"
"12","Oct","2018","Cutts Island","Pv18-1070","18QY0090"
"12","Oct","2018","Cutts Island","Pv18-1071","18QY0091"
"12","Oct","2018","Cutts Island","Pv18-1072","18QY0092"
"12","Oct","2018","Cutts Island","Pv18-1073","18QY0093"
"12","Sep","2018","Cutts Island","Pv18-1074","18QY0094"
"12","Sep","2018","Cutts Island","Pv18-1075","18QY0095"
"12","Sep","2018","Cutts Island","Pv18-1076","18QY0096"
"12","Sep","2018","Cutts Island","Pv18-1077","18QY0097"
"12","Sep","2018","Cutts Island","Pv18-1078","18QY0098"
"12","Sep","2018","Cutts Island","Pv18-1079","18QY0099"
"12","Sep","2018","Cutts Island","Pv18-1080","18QY0100"
"10","Sep","2018","Gertrude Island","Pv18-1081","18QY0101"
"10","Sep","2018","Gertrude Island","Pv18-1082","18QY0102"
"10","Sep","2018","Gertrude Island","Pv18-1083","18QY0103"
"10","Sep","2018","Gertrude Island","Pv18-1084","18QY0104"
"10","Sep","2018","Gertrude Island","Pv18-1085","18QY0105"
"10","Sep","2018","Gertrude Island","Pv18-1086","18QY0106"
"10","Sep","2018","Gertrude Island","Pv18-1087","18QY0107"
"10","Sep","2018","Gertrude Island","Pv18-1088","18QY0108"
"10","Sep","2018","Gertrude Island","Pv18-1089","18QY0109"
"10","Sep","2018","Gertrude Island","Pv18-1090","18QY0110"
"10","Sep","2018","Gertrude Island","Pv18-1091","18QY0111"
"10","Sep","2018","Gertrude Island","Pv18-1092","18QY0112"
"10","Sep","2018","Gertrude Island","Pv18-1093","18QY0113"
"10","Sep","2018","Gertrude Island","Pv18-1094","18QY0114"
"10","Sep","2018","Gertrude Island","Pv18-1095","18QY0115"
"10","Sep","2018","Gertrude Island","Pv18-1096","18QY0116"
"12","Sep","2018","Commencement Bay","Pv18-1097","18QY0117"
"12","Sep","2018","Commencement Bay","Pv18-1098","18QY0118"
"12","Sep","2018","Commencement Bay","Pv18-1099","18QY0119"
"12","Sep","2018","Commencement Bay","Pv18-1100","18QY0120"
"12","Sep","2018","Commencement Bay","Pv18-1101","18QY0121"
"12","Sep","2018","Commencement Bay","Pv18-1102","18QY0122"
"12","Sep","2018","Commencement Bay","Pv18-1103","18QY0123"
"12","Sep","2018","Commencement Bay","Pv18-1104","18QY0124"
"12","Sep","2018","Commencement Bay","Pv18-1105","18QY0125"
"12","Sep","2018","Commencement Bay","Pv18-1106","18QY0126"
"12","Sep","2018","Commencement Bay","Pv18-1107","18QY0127"
"12","Sep","2018","Commencement Bay","Pv18-1108","18QY0128"
"12","Sep","2018","Commencement Bay","Pv18-1109","18QY0129"
"12","Sep","2018","Commencement Bay","Pv18-1110","18QY0130"
"12","Sep","2018","Commencement Bay","Pv18-1111","18QY0131"
"12","Sep","2018","Commencement Bay","Pv18-1112","18QY0132"
"12","Sep","2018","Commencement Bay","Pv18-1113","18QY0133"
"12","Sep","2018","Commencement Bay","Pv18-1114","18QY0134"
"12","Sep","2018","Commencement Bay","Pv18-1115","18QY0135"
"12","Sep","2018","Commencement Bay","Pv18-1116","18QY0136"
"12","Sep","2018","Commencement Bay","Pv18-1117","18QY0137"
"12","Sep","2018","Commencement Bay","Pv18-1118","18QY0138"
"12","Sep","2018","Commencement Bay","Pv18-1119","18QY0139"
"12","Sep","2018","Commencement Bay","Pv18-1120","18QY0140"
"12","Sep","2018","Commencement Bay","Pv18-1121","18QY0141"
"12","Sep","2018","Commencement Bay","Pv18-1122","18QY0142"
"12","Sep","2018","Commencement Bay","Pv18-1123","18QY0143"
"12","Sep","2018","Commencement Bay","Pv18-1124","18QY0144"
"12","Sep","2018","Commencement Bay","Pv18-1125","18QY0145"
"12","Sep","2018","Commencement Bay","Pv18-1126","18QY0146"
"12","Sep","2018","Commencement Bay","Pv18-1127","18QY0147"
"12","Sep","2018","Commencement Bay","Pv18-1128","18QY0148"
"12","Sep","2018","Commencement Bay","Pv18-1129","18QY0149"
"12","Sep","2018","Commencement Bay","Pv18-1130","18QY0150"
"12","Sep","2018","Commencement Bay","Pv18-1131","18QY0151"
"12","Sep","2018","Commencement Bay","Pv18-1132","18QY0152"
"12","Sep","2018","Commencement Bay","Pv18-1133","18QY0153"
"12","Sep","2018","Commencement Bay","Pv18-1134","18QY0154"
"12","Sep","2018","Commencement Bay","Pv18-1135","18QY0155"
"12","Sep","2018","Commencement Bay","Pv18-1136","18QY0156"
"12","Sep","2018","Commencement Bay","Pv18-1137","18QY0157"
"12","Sep","2018","Commencement Bay","Pv18-1138","18QY0158"
"12","Sep","2018","Commencement Bay","Pv18-1139","18QY0159"
"12","Sep","2018","Commencement Bay","Pv18-1140","18QY0160"
"12","Sep","2018","Commencement Bay","Pv18-1141","18QY0161"
"12","Sep","2018","Commencement Bay","Pv18-1142","18QY0162"
"12","Sep","2018","Commencement Bay","Pv18-1143","18QY0163"
"12","Sep","2018","Commencement Bay","Pv18-1144","18QY0164"
"12","Sep","2018","Commencement Bay","Pv18-1145","18QY0165"
"12","Sep","2018","Commencement Bay","Pv18-1146","18QY0166"
"12","Sep","2018","Commencement Bay","Pv18-1147","18QY0167"
"12","Sep","2018","Commencement Bay","Pv18-1148","18QY0168"
"12","Sep","2018","Commencement Bay","Pv18-1149","18QY0169"
"12","Sep","2018","Commencement Bay","Pv18-1150","18QY0170"
"12","Sep","2018","Commencement Bay","Pv18-1151","18QY0171"
"12","Sep","2018","Commencement Bay","Pv18-1152","18QY0172"
"12","Sep","2018","Commencement Bay","Pv18-1153","18QY0173"
"12","Sep","2018","Commencement Bay","Pv18-1154","18QY0174"
"12","Sep","2018","Commencement Bay","Pv18-1155","18QY0175"
"12","Sep","2018","Commencement Bay","Pv18-1156","18QY0176"
"12","Sep","2018","Commencement Bay","Pv18-1157","18QY0177"
"12","Sep","2018","Commencement Bay","Pv18-1158","18QY0178"
"12","Sep","2018","Commencement Bay","Pv18-1159","18QY0179"
"12","Sep","2018","Commencement Bay","Pv18-1160","18QY0180"
"12","Sep","2018","Commencement Bay","Pv18-1161","18QY0181"
"12","Sep","2018","Commencement Bay","Pv18-1162","18QY0182"
"12","Sep","2018","Commencement Bay","Pv18-1163","18QY0183"
"12","Sep","2018","Commencement Bay","Pv18-1164","18QY0184"
"12","Sep","2018","Commencement Bay","Pv18-1165","18QY0185"
"12","Sep","2018","Commencement Bay","Pv18-1166","18QY0186"
"12","Sep","2018","Commencement Bay","Pv18-1167","18QY0187"
"12","Sep","2018","Commencement Bay","Pv18-1168","18QY0188"
"15","Feb","2018","Commencement Bay","Pv18-1169","18QY0189"
"15","Feb","2018","Commencement Bay","Pv18-1170","18QY0190"
"15","Feb","2018","Commencement Bay","Pv18-1171","18QY0191"
"15","Feb","2018","Commencement Bay","Pv18-1172","18QY0192"
"15","Feb","2018","Commencement Bay","Pv18-1173","18QY0193"
"15","Feb","2018","Commencement Bay","Pv18-1174","18QY0194"
"15","Feb","2018","Commencement Bay","Pv18-1175","18QY0195"
"15","Feb","2018","Commencement Bay","Pv18-1176","18QY0196"
"15","Feb","2018","Commencement Bay","Pv18-1177","18QY0197"
"15","Feb","2018","Commencement Bay","Pv18-1178","18QY0198"
"15","Feb","2018","Commencement Bay","Pv18-1179","18QY0199"
"15","Feb","2018","Commencement Bay","Pv18-1180","18QY0200"
"15","Feb","2018","Commencement Bay","Pv18-1181","18QY0201"
"15","Feb","2018","Commencement Bay","Pv18-1182","18QY0202"
"15","Feb","2018","Commencement Bay","Pv18-1183","18QY0203"
"15","Feb","2018","Commencement Bay","Pv18-1184","18QY0204"
"15","Feb","2018","Commencement Bay","Pv18-1185","18QY0205"
"15","Feb","2018","Commencement Bay","Pv18-1186","18QY0206"
"15","Feb","2018","Commencement Bay","Pv18-1187","18QY0207"
"15","Feb","2018","Commencement Bay","Pv18-1188","18QY0208"
"15","Feb","2018","Commencement Bay","Pv18-1189","18QY0209"
"15","Feb","2018","Commencement Bay","Pv18-1190","18QY0210"
"15","Feb","2018","Commencement Bay","Pv18-1191","18QY0211"
"15","Feb","2018","Commencement Bay","Pv18-1192","18QY0212"
"15","Feb","2018","Commencement Bay","Pv18-1193","18QY0213"
"15","Feb","2018","Commencement Bay","Pv18-1194","18QY0214"
"15","Feb","2018","Commencement Bay","Pv18-1195","18QY0215"
"15","Feb","2018","Commencement Bay","Pv18-1196","18QY0216"
"27","Feb","2018","Cutts Island","Pv18-1197","18QY0217"
"27","Feb","2018","Cutts Island","Pv18-1198","18QY0218"
"27","Feb","2018","Cutts Island","Pv18-1199","18QY0219"
"27","Feb","2018","Cutts Island","Pv18-1200","18QY0220"
"27","Feb","2018","Cutts Island","Pv18-1201","18QY0221"
"27","Feb","2018","Cutts Island","Pv18-1202","18QY0222"
"27","Feb","2018","Eagle Island","Pv18-1203","18QY0223"
"27","Feb","2018","Eagle Island","Pv18-1204","18QY0224"
"27","Feb","2018","Woodard Bay","Pv18-1205","18QY0225"
"27","Feb","2018","Woodard Bay","Pv18-1206","18QY0226"
"27","Feb","2018","Woodard Bay","Pv18-1207","18QY0227"
"27","Feb","2018","Woodard Bay","Pv18-1208","18QY0228"
"27","Feb","2018","Woodard Bay","Pv18-1209","18QY0229"
"27","Feb","2018","Woodard Bay","Pv18-1210","18QY0230"
"27","Feb","2018","Woodard Bay","Pv18-1211","18QY0231"
"27","Feb","2018","Woodard Bay","Pv18-1212","18QY0232"
"27","Feb","2018","Woodard Bay","Pv18-1213","18QY0233"
"27","Feb","2018","Woodard Bay","Pv18-1214","18QY0234"
"27","Feb","2018","Woodard Bay","Pv18-1215","18QY0235"
"27","Feb","2018","Woodard Bay","Pv18-1216","18QY0236"
"27","Feb","2018","Woodard Bay","Pv18-1217","18QY0237"
"17","Aug","2018","Commencement Bay","Pv18-1218","18QY0238"
"17","Aug","2018","Commencement Bay","Pv18-1219","18QY0239"
"17","Aug","2018","Commencement Bay","Pv18-1220","18QY0240"
"17","Aug","2018","Commencement Bay","Pv18-1221","18QY0241"
"17","Aug","2018","Commencement Bay","Pv18-1222","18QY0242"
"17","Aug","2018","Commencement Bay","Pv18-1223","18QY0243"
"17","Aug","2018","Commencement Bay","Pv18-1224","18QY0244"
"17","Aug","2018","Commencement Bay","Pv18-1225","18QY0245"
"17","Aug","2018","Commencement Bay","Pv18-1226","18QY0246.2"
"17","Aug","2018","Commencement Bay","Pv18-1227","18QY0246"
"17","Aug","2018","Commencement Bay","Pv18-1228","18QY0247"
"17","Aug","2018","Commencement Bay","Pv18-1229","18QY0248"
"17","Aug","2018","Commencement Bay","Pv18-1230","18QY0249"
"17","Aug","2018","Commencement Bay","Pv18-1231","18QY0250"
"17","Aug","2018","Commencement Bay","Pv18-1232","18QY0251"
"17","Aug","2018","Commencement Bay","Pv18-1233","18QY0252"
"17","Aug","2018","Commencement Bay","Pv18-1234","18QY0253"
"17","Aug","2018","Commencement Bay","Pv18-1235","18QY0254"
"17","Aug","2018","Commencement Bay","Pv18-1236","18QY0255"
"17","Aug","2018","Commencement Bay","Pv18-1237","18QY0256"
"17","Aug","2018","Commencement Bay","Pv18-1238","18QY0257"
"17","Aug","2018","Commencement Bay","Pv18-1239","18QY0258"
"17","Aug","2018","Commencement Bay","Pv18-1240","18QY0259"
"17","Aug","2018","Commencement Bay","Pv18-1241","18QY0260"
"17","Aug","2018","Commencement Bay","Pv18-1242","18QY0261"
"17","Aug","2018","Commencement Bay","Pv18-1243","18QY0262"
"17","Aug","2018","Commencement Bay","Pv18-1244","18QY0263"
"17","Aug","2018","Commencement Bay","Pv18-1245","18QY0264"
"17","Aug","2018","Commencement Bay","Pv18-1246","18QY0265"
"17","Aug","2018","Commencement Bay","Pv18-1247","18QY0266"
"17","Aug","2018","Commencement Bay","Pv18-1248","18QY0267"
"17","Aug","2018","Commencement Bay","Pv18-1249","18QY0268"
"17","Aug","2018","Commencement Bay","Pv18-1250","18QY0269"
"17","Aug","2018","Commencement Bay","Pv18-1251","18QY0270"
"17","Aug","2018","Commencement Bay","Pv18-1252","18QY0271"
"17","Aug","2018","Commencement Bay","Pv18-1253","18QY0272"
"17","Aug","2018","Commencement Bay","Pv18-1254","18QY0273"
"17","Aug","2018","Commencement Bay","Pv18-1255","18QY0274"
"17","Aug","2018","Commencement Bay","Pv18-1256","18QY0275"
"17","Aug","2018","Commencement Bay","Pv18-1257","18QY0276"
"17","Aug","2018","Commencement Bay","Pv18-1258","18QY0277"
"17","Aug","2018","Commencement Bay","Pv18-1259","18QY0278"
"17","Aug","2018","Commencement Bay","Pv18-1260","18QY0279"
"17","Aug","2018","Commencement Bay","Pv18-1261","18QY0280"
"17","Aug","2018","Commencement Bay","Pv18-1262","18QY0281"
"17","Aug","2018","Commencement Bay","Pv18-1263","18QY0282"
"17","Aug","2018","Commencement Bay","Pv18-1264","18QY0283"
"17","Aug","2018","Commencement Bay","Pv18-1265","18QY0284"
"17","Aug","2018","Commencement Bay","Pv18-1266","18QY0285"
"17","Aug","2018","Commencement Bay","Pv18-1267","18QY0286"
"17","Aug","2018","Commencement Bay","Pv18-1268","18QY0287"
"17","Aug","2018","Commencement Bay","Pv18-1269","18QY0288"
"17","Aug","2018","Commencement Bay","Pv18-1270","18QY0289"
"17","Aug","2018","Commencement Bay","Pv18-1271","18QY0290"
"17","Aug","2018","Commencement Bay","Pv18-1272","18QY0291"
"17","Aug","2018","Commencement Bay","Pv18-1273","18QY0292"
"17","Aug","2018","Commencement Bay","Pv18-1274","18QY0293"
"27","Feb","2018","Commencement Bay","Pv18-1275","18QY0294"
"27","Feb","2018","Commencement Bay","Pv18-1276","18QY0295"
"27","Feb","2018","Commencement Bay","Pv18-1277","18QY0296"
"27","Feb","2018","Commencement Bay","Pv18-1278","18QY0297"
"27","Feb","2018","Commencement Bay","Pv18-1279","18QY0298"
"27","Feb","2018","Commencement Bay","Pv18-1280","18QY0299"
"27","Feb","2018","Commencement Bay","Pv18-1281","18QY0300"
"27","Feb","2018","Commencement Bay","Pv18-1282","18QY0301"
"27","Feb","2018","Commencement Bay","Pv18-1283","18QY0302"
"27","Feb","2018","Commencement Bay","Pv18-1284","18QY0303"
"27","Feb","2018","Commencement Bay","Pv18-1285","18QY0304"
"27","Feb","2018","Commencement Bay","Pv18-1286","18QY0305"
"27","Feb","2018","Commencement Bay","Pv18-1287","18QY0306"
"27","Feb","2018","Commencement Bay","Pv18-1288","18QY0307"
"27","Feb","2018","Commencement Bay","Pv18-1289","18QY0308"
"27","Feb","2018","Commencement Bay","Pv18-1290","18QY0309"
"27","Feb","2018","Commencement Bay","Pv18-1291","18QY0310"
"27","Feb","2018","Commencement Bay","Pv18-1292","18QY0311"
"27","Feb","2018","Commencement Bay","Pv18-1293","18QY0312"
"27","Feb","2018","Commencement Bay","Pv18-1294","18QY0313"
"27","Feb","2018","Commencement Bay","Pv18-1295","18QY0314"
"27","Feb","2018","Commencement Bay","Pv18-1296","18QY0315"
"27","Feb","2018","Commencement Bay","Pv18-1297","18QY0316"
"27","Feb","2018","Commencement Bay","Pv18-1298","18QY0317"
"27","Feb","2018","Commencement Bay","Pv18-1299","18QY0318"
"27","Feb","2018","Commencement Bay","Pv18-1300","18QY0319"
"27","Feb","2018","Commencement Bay","Pv18-1301","18QY0320"
"27","Feb","2018","Commencement Bay","Pv18-1302","18QY0321"
"22","Jan","2018","Commencement Bay","Pv18-1303","18QY0322"
"22","Jan","2018","Commencement Bay","Pv18-1304","18QY0323"
"22","Jan","2018","Commencement Bay","Pv18-1305","18QY0324"
"22","Jan","2018","Commencement Bay","Pv18-1306","18QY0325"
"22","Jan","2018","Commencement Bay","Pv18-1307","18QY0326"
"22","Jan","2018","Commencement Bay","Pv18-1308","18QY0327"
"22","Jan","2018","Commencement Bay","Pv18-1309","18QY0328"
"22","Jan","2018","Commencement Bay","Pv18-1310","18QY0329"
"22","Jan","2018","Commencement Bay","Pv18-1311","18QY0330"
"22","Jan","2018","Commencement Bay","Pv18-1312","18QY0331"
"22","Jan","2018","Commencement Bay","Pv18-1313","18QY0332"
"22","Jan","2018","Commencement Bay","Pv18-1314","18QY0333"
"22","Jan","2018","Commencement Bay","Pv18-1315","18QY0334"
"22","Jan","2018","Commencement Bay","Pv18-1316","18QY0335"
"22","Jan","2018","Commencement Bay","Pv18-1317","18QY0336"
"22","Jan","2018","Commencement Bay","Pv18-1318","18QY0337"
"22","Jan","2018","Commencement Bay","Pv18-1319","18QY0338"
"22","Jan","2018","Commencement Bay","Pv18-1320","18QY0339"
"22","Jan","2018","Commencement Bay","Pv18-1321","18QY0340"
"22","Jan","2018","Commencement Bay","Pv18-1322","18QY0341"
"22","Jan","2018","Commencement Bay","Pv18-1323","18QY0342"
"22","Jan","2018","Commencement Bay","Pv18-1324","18QY0343"
"22","Jan","2018","Commencement Bay","Pv18-1325","18QY0344"
"22","Jan","2018","Commencement Bay","Pv18-1326","18QY0345"
"22","Jan","2018","Commencement Bay","Pv18-1327","18QY0346"
"22","Jan","2018","Commencement Bay","Pv18-1328","18QY0347"
"22","Jan","2018","Commencement Bay","Pv18-1329","18QY0348"
"22","Jan","2018","Commencement Bay","Pv18-1330","18QY0349"
"22","Jan","2018","Commencement Bay","Pv18-1331","18QY0350"
"22","Jan","2018","Commencement Bay","Pv18-1332","18QY0351"
"22","Jan","2018","Commencement Bay","Pv18-1333","18QY0352"
"22","Jan","2018","Commencement Bay","Pv18-1334","18QY0353"
"22","Jan","2018","Commencement Bay","Pv18-1335","18QY0354"
"22","Jan","2018","Commencement Bay","Pv18-1336","18QY0355"
"22","Jan","2018","Commencement Bay","Pv18-1337","18QY0356"
"22","Jan","2018","Commencement Bay","Pv18-1338","18QY0357"
"22","Jan","2018","Commencement Bay","Pv18-1339","18QY0358"
"22","Jan","2018","Commencement Bay","Pv18-1340","18QY0359"
"22","Jan","2018","Commencement Bay","Pv18-1341","18QY0360"
"22","Jan","2018","Commencement Bay","Pv18-1342","18QY0361"
"22","Jan","2018","Commencement Bay","Pv18-1343","18QY0362"
"22","Jan","2018","Commencement Bay","Pv18-1344","18QY0363"
"22","Jan","2018","Commencement Bay","Pv18-1345","18QY0364"
"22","Jan","2018","Commencement Bay","Pv18-1346","18QY0365"
"22","Jan","2018","Commencement Bay","Pv18-1347","18QY0366"
"22","Jan","2018","Commencement Bay","Pv18-1348","18QY0367"
"22","Jan","2018","Commencement Bay","Pv18-1349","18QY0368"
"22","Jan","2018","Commencement Bay","Pv18-1350","18QY0369"
"22","Jan","2018","Commencement Bay","Pv18-1351","18QY0370"
"22","Jan","2018","Commencement Bay","Pv18-1352","18QY0371"
"22","Jan","2018","Commencement Bay","Pv18-1353","18QY0372"
"22","Jan","2018","Commencement Bay","Pv18-1354","18QY0373"
"22","Jan","2018","Commencement Bay","Pv18-1355","18QY0374"
"22","Jan","2018","Commencement Bay","Pv18-1356","18QY0375"
"22","Jan","2018","Commencement Bay","Pv18-1357","18QY0376"
"22","Jan","2018","Commencement Bay","Pv18-1358","18QY0377"
"22","Jan","2018","Commencement Bay","Pv18-1359","18QY0378"
"22","Jan","2018","Commencement Bay","Pv18-1360","18QY0379"
"22","Jan","2018","Commencement Bay","Pv18-1361","18QY0380"
"22","Jan","2018","Commencement Bay","Pv18-1362","18QY0381"
"22","Jan","2018","Commencement Bay","Pv18-1363","18QY0382"
"22","Jan","2018","Commencement Bay","Pv18-1364","18QY0383"
"22","Jan","2018","Commencement Bay","Pv18-1365","18QY0384"
"22","Jan","2018","Commencement Bay","Pv18-1366","18QY0385"
"22","Jan","2018","Commencement Bay","Pv18-1367","18QY0386"
